timestamp,ask_1_price,ask_1_size,bid_1_price,bid_1_size,ask_2_price,ask_2_size,bid_2_price,bid_2_size,ask_3_price,ask_3_size,bid_3_price,bid_3_size,ask_4_price,ask_4_size,bid_4_price,bid_4_size,ask_5_price,ask_5_size,bid_5_price,bid_5_size
1740853980000,140.85,117.804,140.84,230.072,140.86,28.944,140.83,109.517,140.87,163.303,140.82,60.19,140.88,401.099,140.81,140.576,140.89,187.525,140.8,240.42
1740854040000,140.83,89.156,140.82,321.237,140.84,59.301,140.81,200.934,140.85,142.87,140.8,108.439,140.86,316.846,140.79,68.664,140.87,478.694,140.78,148.727
1740854100000,140.7,126.592,140.69,62.299,140.71,36.142,140.68,55.165,140.72,60.731,140.67,98.141,140.73,63.012,140.66,248.644,140.74,135.456,140.65,414.243
1740854160000,140.56,8.558,140.55,358.636,140.57,0.536,140.54,74.971,140.58,32.408,140.53,129.485,140.59,142.046,140.52,161.706,140.6,368.024,140.51,138.465
1740854220000,140.49,200.607,140.48,62.872,140.5,49.337,140.47,55.072,140.51,185.803,140.46,194.07,140.52,133.279,140.45,426.147,140.53,192.893,140.44,130.145
1740854280000,140.51,368.618,140.5,151.978,140.52,156.682,140.49,110.682,140.53,190.042,140.48,192.677,140.54,278.786,140.47,104.215,140.55,285.723,140.46,225.854
1740854340000,140.6,501.183,140.59,7.457,140.61,69.26,140.58,6.39,140.62,95.279,140.57,72.827,140.63,160.968,140.56,157.009,140.64,195.483,140.55,157.458
1740854400000,140.59,444.071,140.58,65.357,140.6,184.004,140.57,18.184,140.61,89.385,140.56,32.341,140.62,94.183,140.55,60.44,140.63,343.197,140.54,87.969
1740854460000,140.58,469.787,140.57,263.021,140.59,121.309,140.56,92.164,140.6,64.205,140.55,132.092,140.61,159.498,140.54,166.122,140.62,340.203,140.53,230.547
1740854520000,140.62,118.163,140.61,214.688,140.63,167.781,140.6,52.398,140.64,46.67,140.59,63.124,140.65,170.021,140.58,65.232,140.66,390.575,140.57,99.564
1740854580000,140.67,112.176,140.66,316.626,140.68,94.69,140.65,107.906,140.69,214.446,140.64,43.08,140.7,105.53,140.63,96.688,140.71,255.676,140.62,99.217
1740854640000,140.7,71.321,140.69,392.812,140.71,133.407,140.68,111.468,140.72,246.752,140.67,129.148,140.73,244.019,140.66,85.008,140.74,425.723,140.65,159.084
1740854700000,140.76,128.114,140.75,199.987,140.77,71.504,140.74,66.755,140.78,179.976,140.73,138.971,140.79,105.395,140.72,54.395,140.8,375.796,140.71,121.812
1740854760000,140.49,182.767,140.48,128.789,140.5,52.22,140.47,105.314,140.51,160.795,140.46,226.284,140.52,98.553,140.45,581.973,140.53,256.811,140.44,126.813
1740854820000,140.38,551.593,140.37,216.133,140.39,55.461,140.36,70.518,140.4,139.502,140.35,182.343,140.41,213.92,140.34,150.109,140.42,146.715,140.33,115.054
1740854880000,140.41,74.104,140.4,516.339,140.42,102.387,140.39,270.658,140.43,117.037,140.38,247.157,140.44,167.785,140.37,119.686,140.45,233.228,140.36,203.359
1740854940000,140.36,203.146,140.35,109.939,140.37,70.352,140.34,449.694,140.38,124.329,140.33,88.286,140.39,236.81,140.32,137.377,140.4,178.192,140.31,143.262
1740855000000,140.31,862.574,140.3,87.069,140.32,332.662,140.29,1.333,140.33,126.285,140.28,235.609,140.34,128.916,140.27,169.198,140.35,435.783,140.26,216.984
1740855060000,140.51,436.286,140.5,164.263,140.52,162.92,140.49,42.498,140.53,189.355,140.48,91.01,140.54,113.91,140.47,127.341,140.55,252.732,140.46,360.084
1740855120000,140.61,662.183,140.6,60.831,140.62,136.547,140.59,5.933,140.63,75.046,140.58,52.58,140.64,72.753,140.57,104.622,140.65,136.999,140.56,370.449
1740855180000,140.59,547.099,140.58,138.305,140.6,120.599,140.57,60.835,140.61,136.811,140.56,203.519,140.62,276.06,140.55,195.105,140.63,241.593,140.54,218.696
1740855240000,140.5,450.938,140.49,171.445,140.51,132.593,140.48,82.317,140.52,521.575,140.47,150.857,140.53,1014.689,140.46,174.668,140.54,215.557,140.45,116.466
1740855300000,140.35,674.728,140.34,326.456,140.36,193.09,140.33,99.174,140.37,92.453,140.32,70.739,140.38,141.38,140.31,136.319,140.39,180.427,140.3,193.238
1740855360000,140.52,234.634,140.51,101.014,140.53,75.626,140.5,62.168,140.54,101.438,140.49,86.666,140.55,230.362,140.48,91.342,140.56,501.522,140.47,141.3
1740855420000,140.57,212.326,140.56,318.163,140.58,95.325,140.55,128.989,140.59,141.209,140.54,73.546,140.6,167.597,140.53,148.543,140.61,137.327,140.52,322.452
1740855480000,140.48,193.103,140.47,157.047,140.49,134.859,140.46,72.816,140.5,115.81,140.45,134.335,140.51,75.57,140.44,207.757,140.52,132.785,140.43,358.72
1740855540000,140.44,435.451,140.43,190.697,140.45,85.699,140.42,93.494,140.46,218.446,140.41,71.061,140.47,67.321,140.4,206.252,140.48,163.729,140.39,351.37
1740855600000,140.26,84.837,140.25,111.98,140.27,21.935,140.24,65.634,140.28,112.466,140.23,93.638,140.29,224.546,140.22,119.144,140.3,242.663,140.21,159.006
1740855660000,140.55,0.57,140.54,331.464,140.56,132.423,140.53,135.935,140.57,79.846,140.52,155.437,140.58,155.886,140.51,96.034,140.59,330.932,140.5,223.658
1740855720000,140.39,476.581,140.38,115.317,140.4,79.192,140.37,19.295,140.41,75.382,140.36,93.343,140.42,86.147,140.35,204.072,140.43,236.624,140.34,65.027
1740855780000,140.33,150.562,140.32,173.646,140.34,28.807,140.31,173.166,140.35,94.942,140.3,66.905,140.36,208.116,140.29,89.707,140.37,237.173,140.28,203.936
1740855840000,140.42,89.729,140.41,403.611,140.43,9.583,140.4,92.541,140.44,84.867,140.39,91.382,140.45,90.381,140.38,65.657,140.46,132.872,140.37,95.126
1740855900000,140.67,148.775,140.66,110.997,140.68,182.699,140.65,24.791,140.69,204.862,140.64,75.434,140.7,281.22,140.63,84.431,140.71,204.148,140.62,89.028
1740855960000,140.65,618.726,140.64,143.206,140.66,69.399,140.63,36.865,140.67,107.392,140.62,80.577,140.68,113.597,140.61,72.884,140.69,201.29,140.6,66.095
1740856020000,140.6,511.459,140.59,177.773,140.61,162.841,140.58,39.609,140.62,88.632,140.57,61.12,140.63,81.766,140.56,140.053,140.64,197.657,140.55,291.45
1740856080000,140.52,346.744,140.51,8.932,140.53,256.413,140.5,55.654,140.54,116.249,140.49,90.06,140.55,237.507,140.48,197.49,140.56,249.857,140.47,197.912
1740856140000,140.7,174.124,140.69,54.321,140.71,75.182,140.68,153.908,140.72,148.852,140.67,194.399,140.73,186.654,140.66,79.153,140.74,135.167,140.65,103.381
1740856200000,140.61,475.311,140.6,4.986,140.62,51.31,140.59,3.863,140.63,68.385,140.58,26.776,140.64,122.057,140.57,47.568,140.65,264.012,140.56,194.202
1740856260000,140.78,111.777,140.77,185.585,140.79,68.889,140.76,89.878,140.8,59.529,140.75,116.04,140.81,89.798,140.74,33.538,140.82,218.67,140.73,42.686
1740856320000,140.81,128.076,140.8,233.073,140.82,44.091,140.79,59.846,140.83,76.295,140.78,128.53,140.84,152.47,140.77,258.406,140.85,203.23,140.76,139.638
1740856380000,140.63,189.409,140.62,103.616,140.64,21.185,140.61,42.047,140.65,111.823,140.6,88.883,140.66,173.519,140.59,140.16,140.67,138.188,140.58,237.485
1740856440000,140.73,195.011,140.72,245.147,140.74,34.176,140.71,279.902,140.75,218.099,140.7,123.21,140.76,493.032,140.69,164.571,140.77,210.633,140.68,153.646
1740856500000,140.97,5.493,140.96,508.07,140.98,5.615,140.95,164.564,140.99,91.413,140.94,137.229,141.0,707.199,140.93,198.57,141.01,817.821,140.92,197.321
1740856560000,140.89,423.638,140.88,18.802,140.9,82.1,140.87,10.878,140.91,113.761,140.86,93.022,140.92,76.346,140.85,152.36,140.93,266.254,140.84,65.974
1740856620000,140.69,174.734,140.68,230.181,140.7,71.229,140.67,58.913,140.71,142.909,140.66,117.464,140.72,111.299,140.65,96.736,140.73,231.578,140.64,237.044
1740856680000,140.75,76.219,140.74,282.89,140.76,214.701,140.73,102.477,140.77,215.103,140.72,155.501,140.78,244.831,140.71,70.537,140.79,322.34,140.7,225.454
1740856740000,140.79,146.092,140.78,159.456,140.8,14.098,140.77,157.483,140.81,126.112,140.76,151.732,140.82,282.489,140.75,113.002,140.83,130.272,140.74,257.626
1740856800000,140.59,55.29,140.58,93.539,140.6,39.718,140.57,100.837,140.61,159.21,140.56,235.321,140.62,263.863,140.55,471.004,140.63,290.222,140.54,276.389
1740856860000,140.52,176.729,140.51,171.112,140.53,75.457,140.5,103.706,140.54,182.256,140.49,219.788,140.55,190.353,140.48,500.4,140.56,250.852,140.47,93.521
1740856920000,140.43,151.592,140.42,214.185,140.44,109.997,140.41,98.259,140.45,351.483,140.4,72.016,140.46,248.774,140.39,168.802,140.47,175.337,140.38,248.047
1740856980000,140.54,34.302,140.53,389.311,140.55,202.473,140.52,130.403,140.56,190.129,140.51,65.485,140.57,192.522,140.5,100.619,140.58,303.927,140.49,165.763
1740857040000,140.75,146.987,140.74,283.442,140.76,160.813,140.73,79.963,140.77,142.526,140.72,194.376,140.78,259.286,140.71,117.966,140.79,391.634,140.7,162.491
1740857100000,140.71,271.881,140.7,382.057,140.72,67.855,140.69,133.622,140.73,109.655,140.68,141.202,140.74,231.409,140.67,48.168,140.75,465.741,140.66,95.089
1740857160000,140.82,69.962,140.81,404.165,140.83,30.722,140.8,150.487,140.84,125.844,140.79,193.176,140.85,336.304,140.78,128.595,140.86,168.004,140.77,187.324
1740857220000,141.04,328.361,141.03,197.679,141.05,133.709,141.02,183.47,141.06,341.25,141.01,130.877,141.07,229.17,141.0,234.454,141.08,343.974,140.99,123.831
1740857280000,141.03,182.817,141.02,118.193,141.04,32.878,141.01,100.81,141.05,153.706,141.0,225.948,141.06,383.235,140.99,209.571,141.07,365.863,140.98,235.089
1740857340000,140.93,389.346,140.92,153.143,140.94,71.611,140.91,41.472,140.95,182.375,140.9,135.859,140.96,317.643,140.89,314.781,140.97,279.64,140.88,364.025
1740857400000,141.14,89.488,141.13,138.439,141.15,83.112,141.12,148.445,141.16,131.352,141.11,159.697,141.17,101.486,141.1,73.579,141.18,192.058,141.09,116.221
1740857460000,141.1,137.654,141.09,175.968,141.11,60.343,141.08,34.341,141.12,99.475,141.07,98.386,141.13,47.979,141.06,165.867,141.14,55.583,141.05,229.613
1740857520000,141.33,189.758,141.32,142.772,141.34,34.948,141.31,955.943,141.35,94.681,141.3,3558.08,141.36,277.531,141.29,44.925,141.37,248.625,141.28,140.937
1740857580000,141.3,129.347,141.29,460.269,141.31,14.441,141.28,281.185,141.32,44.509,141.27,226.683,141.33,68.061,141.26,111.495,141.34,214.693,141.25,110.803
1740857640000,141.25,350.134,141.24,53.415,141.26,128.359,141.23,39.455,141.27,182.049,141.22,56.034,141.28,135.147,141.21,122.074,141.29,134.289,141.2,250.4
1740857700000,141.12,184.535,141.11,50.812,141.13,71.346,141.1,201.008,141.14,106.959,141.09,56.24,141.15,48.684,141.08,163.137,141.16,154.972,141.07,267.591
1740857760000,140.99,475.548,140.98,85.453,141.0,81.488,140.97,28.574,141.01,178.475,140.96,131.148,141.02,89.304,140.95,186.812,141.03,84.052,140.94,101.067
1740857820000,140.69,82.328,140.68,444.959,140.7,100.864,140.67,168.076,140.71,133.581,140.66,118.146,140.72,202.337,140.65,137.31,140.73,229.145,140.64,138.067
1740857880000,140.56,213.916,140.55,79.893,140.57,52.425,140.54,97.661,140.58,106.372,140.53,331.978,140.59,114.055,140.52,551.141,140.6,305.697,140.51,84.234
1740857940000,140.41,350.046,140.4,173.674,140.42,153.045,140.39,103.35,140.43,348.415,140.38,145.918,140.44,194.353,140.37,73.105,140.45,107.191,140.36,113.62
1740858000000,140.43,89.577,140.42,349.147,140.44,105.982,140.41,47.548,140.45,100.69,140.4,78.625,140.46,271.547,140.39,152.527,140.47,255.954,140.38,254.925
1740858060000,140.46,262.889,140.45,87.978,140.47,52.195,140.44,39.678,140.48,25.772,140.43,89.962,140.49,73.982,140.42,118.76,140.5,248.742,140.41,135.505
1740858120000,140.6,174.641,140.59,188.643,140.61,20.343,140.58,76.994,140.62,128.104,140.57,92.808,140.63,292.948,140.56,144.666,140.64,128.787,140.55,228.2
1740858180000,140.66,135.23,140.65,229.429,140.67,68.413,140.64,69.429,140.68,158.041,140.63,82.72,140.69,309.127,140.62,65.653,140.7,118.84,140.61,229.136
1740858240000,140.67,16.357,140.66,468.837,140.68,33.111,140.65,135.626,140.69,58.364,140.64,117.941,140.7,72.745,140.63,156.774,140.71,147.777,140.62,50.756
1740858300000,140.66,27.367,140.65,214.898,140.67,6.071,140.64,110.863,140.68,54.165,140.63,184.122,140.69,120.544,140.62,47.602,140.7,179.911,140.61,195.929
1740858360000,140.5,34.019,140.49,249.766,140.51,0.626,140.48,55.917,140.52,71.101,140.47,120.927,140.53,124.655,140.46,179.72,140.54,213.136,140.45,292.688
1740858420000,140.73,197.577,140.72,147.544,140.74,85.365,140.71,37.05,140.75,95.742,140.7,150.87,140.76,84.447,140.69,285.276,140.77,81.352,140.68,201.88
1740858480000,140.73,33.574,140.72,408.955,140.74,99.778,140.71,159.137,140.75,161.176,140.7,192.192,140.76,353.653,140.69,56.219,140.77,214.626,140.68,58.733
1740858540000,140.64,420.363,140.63,57.814,140.65,202.613,140.62,48.615,140.66,224.333,140.61,47.779,140.67,101.012,140.6,121.811,140.68,218.619,140.59,292.562
1740858600000,140.5,153.785,140.49,106.064,140.51,56.112,140.48,117.488,140.52,85.489,140.47,113.534,140.53,152.88,140.46,281.752,140.54,189.022,140.45,471.322
1740858660000,140.5,110.303,140.49,168.623,140.51,207.889,140.48,162.813,140.52,203.176,140.47,203.561,140.53,212.358,140.46,370.904,140.54,129.056,140.45,536.348
1740858720000,140.62,550.264,140.61,0.053,140.63,134.715,140.6,4.153,140.64,82.853,140.59,85.647,140.65,84.759,140.58,199.742,140.66,221.577,140.57,177.733
1740858780000,140.62,396.964,140.61,180.315,140.63,130.183,140.6,48.408,140.64,87.694,140.59,68.377,140.65,109.429,140.58,152.787,140.66,372.604,140.57,157.71
1740858840000,140.59,101.723,140.58,153.057,140.6,65.457,140.57,74.131,140.61,183.071,140.56,254.148,140.62,95.382,140.55,394.155,140.63,161.119,140.54,205.663
1740858900000,140.48,469.619,140.47,5.319,140.49,40.246,140.46,65.562,140.5,62.954,140.45,50.843,140.51,18.077,140.44,118.131,140.52,112.281,140.43,239.729
1740858960000,140.52,26.385,140.51,578.588,140.53,20.927,140.5,169.713,140.54,44.526,140.49,131.024,140.55,86.957,140.48,80.243,140.56,250.07,140.47,112.204
1740859020000,140.59,143.471,140.58,154.268,140.6,82.679,140.57,77.106,140.61,63.423,140.56,154.259,140.62,133.223,140.55,53.638,140.63,263.374,140.54,155.359
1740859080000,140.58,28.184,140.57,123.029,140.59,109.407,140.56,130.302,140.6,128.418,140.55,108.169,140.61,135.756,140.54,101.111,140.62,151.54,140.53,263.667
1740859140000,140.54,77.758,140.53,256.607,140.55,120.697,140.52,70.462,140.56,241.095,140.51,106.817,140.57,216.85,140.5,116.015,140.58,164.736,140.49,355.899
1740859200000,140.37,180.444,140.36,154.655,140.38,58.65,140.35,76.57,140.39,120.963,140.34,127.534,140.4,165.901,140.33,110.428,140.41,169.354,140.32,163.57
1740859260000,140.36,85.856,140.35,456.024,140.37,29.072,140.34,159.336,140.38,76.895,140.33,205.832,140.39,87.936,140.32,166.076,140.4,126.395,140.31,541.845
1740859320000,140.51,3.466,140.5,332.5,140.52,28.833,140.49,83.576,140.53,103.482,140.48,95.43,140.54,188.446,140.47,89.702,140.55,207.147,140.46,194.838
1740859380000,140.39,383.557,140.38,149.151,140.4,88.691,140.37,20.294,140.41,107.183,140.36,92.423,140.42,110.93,140.35,222.719,140.43,258.354,140.34,159.911
1740859440000,140.21,61.205,140.2,225.695,140.22,36.845,140.19,61.388,140.23,116.747,140.18,125.355,140.24,129.55,140.17,142.212,140.25,398.57,140.16,349.865
1740859500000,140.26,337.615,140.25,22.251,140.27,56.674,140.24,0.429,140.28,87.544,140.23,24.505,140.29,59.181,140.22,33.777,140.3,198.267,140.21,151.039
1740859560000,140.3,137.623,140.29,470.019,140.31,9.889,140.28,99.389,140.32,93.453,140.27,87.027,140.33,188.833,140.26,95.112,140.34,164.301,140.25,196.793
1740859620000,140.37,97.011,140.36,138.523,140.38,154.46,140.35,53.94,140.39,129.756,140.34,202.921,140.4,96.032,140.33,227.907,140.41,161.153,140.32,206.264
1740859680000,140.27,125.19,140.26,96.808,140.28,33.531,140.25,147.556,140.29,69.604,140.24,46.963,140.3,94.271,140.23,93.128,140.31,302.428,140.22,230.053
1740859740000,140.33,59.707,140.32,555.731,140.34,16.096,140.31,150.628,140.35,62.347,140.3,89.004,140.36,200.434,140.29,88.321,140.37,201.921,140.28,176.677
1740859800000,140.26,68.355,140.25,624.944,140.27,0.71,140.24,165.027,140.28,16.132,140.23,152.924,140.29,114.148,140.22,276.09,140.3,198.154,140.21,166.451
1740859860000,140.36,120.775,140.35,273.854,140.37,16.209,140.34,131.918,140.38,157.18,140.33,230.272,140.39,136.494,140.32,219.461,140.4,225.201,140.31,167.716
1740859920000,140.26,494.65,140.25,12.839,140.27,128.56,140.24,1.311,140.28,81.503,140.23,33.125,140.29,271.986,140.22,108.321,140.3,354.726,140.21,279.266
1740859980000,139.92,118.977,139.91,150.843,139.93,146.213,139.9,59.797,139.94,216.425,139.89,84.24,139.95,58.465,139.88,81.133,139.96,115.628,139.87,92.588
1740860040000,140.01,434.148,140.0,140.703,140.02,46.291,139.99,10.337,140.03,129.54,139.98,39.777,140.04,172.633,139.97,123.583,140.05,142.115,139.96,162.271
1740860100000,140.05,91.976,140.04,181.626,140.06,191.32,140.03,80.007,140.07,232.169,140.02,45.795,140.08,124.437,140.01,56.539,140.09,184.701,140.0,60.817
1740860160000,140.29,348.57,140.28,162.775,140.3,172.077,140.27,78.78,140.31,102.62,140.26,165.039,140.32,57.744,140.25,181.416,140.33,111.918,140.24,299.682
1740860220000,140.44,144.59,140.43,445.114,140.45,31.575,140.42,11.944,140.46,187.66,140.41,33.861,140.47,135.177,140.4,43.803,140.48,232.112,140.39,201.455
1740860280000,140.5,155.522,140.49,258.715,140.51,56.955,140.48,80.727,140.52,23.933,140.47,244.048,140.53,125.877,140.46,195.069,140.54,229.308,140.45,175.565
1740860340000,140.36,56.495,140.35,189.777,140.37,63.48,140.34,43.571,140.38,66.521,140.33,80.203,140.39,73.822,140.32,273.505,140.4,207.306,140.31,172.756
1740860400000,140.31,156.251,140.3,394.731,140.32,97.115,140.29,172.487,140.33,140.228,140.28,193.339,140.34,291.41,140.27,212.765,140.35,199.095,140.26,72.822
1740860460000,140.36,252.087,140.35,16.751,140.37,62.241,140.34,3.348,140.38,73.677,140.33,68.082,140.39,85.337,140.32,106.333,140.4,199.226,140.31,127.258
1740860520000,140.42,204.278,140.41,90.961,140.43,40.106,140.4,42.73,140.44,63.318,140.39,116.88,140.45,150.832,140.38,120.104,140.46,401.234,140.37,85.349
1740860580000,140.31,445.35,140.3,6.339,140.32,81.796,140.29,0.425,140.33,56.384,140.28,17.293,140.34,95.308,140.27,73.746,140.35,193.968,140.26,318.999
1740860640000,140.22,302.863,140.21,4.858,140.23,178.905,140.2,0.386,140.24,255.625,140.19,17.687,140.25,237.716,140.18,72.39,140.26,185.989,140.17,149.227
1740860700000,140.1,284.683,140.09,14.799,140.11,106.126,140.08,3.237,140.12,96.521,140.07,74.936,140.13,120.613,140.06,309.014,140.14,146.007,140.05,562.675
1740860760000,140.29,117.415,140.28,161.783,140.3,195.695,140.27,54.708,140.31,156.519,140.26,96.621,140.32,71.433,140.25,227.227,140.33,150.689,140.24,383.757
1740860820000,140.34,4.14,140.33,450.813,140.35,6.162,140.32,102.299,140.36,188.499,140.31,79.203,140.37,130.188,140.3,187.36,140.38,230.752,140.29,149.238
1740860880000,140.3,176.974,140.29,155.539,140.31,98.049,140.28,78.842,140.32,95.942,140.27,86.484,140.33,83.813,140.26,183.063,140.34,197.506,140.25,213.122
1740860940000,140.41,465.844,140.4,42.465,140.42,145.192,140.39,29.2,140.43,195.844,140.38,27.436,140.44,100.114,140.37,72.429,140.45,137.644,140.36,129.287
1740861000000,140.32,5.326,140.31,341.052,140.33,62.476,140.3,108.185,140.34,252.92,140.29,136.244,140.35,183.361,140.28,80.714,140.36,356.016,140.27,81.785
1740861060000,140.35,127.844,140.34,97.894,140.36,254.417,140.33,41.776,140.37,84.837,140.32,86.179,140.38,55.774,140.31,103.312,140.39,151.422,140.3,239.693
1740861120000,140.3,391.094,140.29,42.353,140.31,79.615,140.28,39.776,140.32,109.755,140.27,101.153,140.33,86.338,140.26,218.508,140.34,165.362,140.25,207.269
1740861180000,140.44,192.704,140.43,95.423,140.45,141.742,140.42,56.279,140.46,294.551,140.41,142.942,140.47,160.295,140.4,63.808,140.48,203.279,140.39,167.992
1740861240000,140.39,147.428,140.38,123.126,140.4,171.75,140.37,48.191,140.41,162.902,140.36,127.319,140.42,132.182,140.35,244.401,140.43,149.21,140.34,184.574
1740861300000,140.31,239.025,140.3,158.02,140.32,98.412,140.29,34.805,140.33,142.645,140.28,85.19,140.34,266.982,140.27,236.08,140.35,209.717,140.26,119.816
1740861360000,140.36,56.292,140.35,100.749,140.37,79.648,140.34,58.426,140.38,103.813,140.33,187.075,140.39,138.634,140.32,165.289,140.4,224.139,140.31,183.399
1740861420000,140.42,164.708,140.41,22.195,140.43,137.516,140.4,32.213,140.44,75.308,140.39,96.392,140.45,94.187,140.38,196.75,140.46,291.819,140.37,142.432
1740861480000,140.32,73.538,140.31,170.761,140.33,43.667,140.3,57.843,140.34,144.654,140.29,102.232,140.35,185.069,140.28,66.88,140.36,198.836,140.27,227.353
1740861540000,140.36,89.311,140.35,143.87,140.37,68.847,140.34,52.285,140.38,114.249,140.33,83.447,140.39,76.037,140.32,104.107,140.4,199.624,140.31,199.042
1740861600000,140.43,73.579,140.42,216.988,140.44,88.987,140.41,66.22,140.45,161.838,140.4,119.712,140.46,294.515,140.39,108.882,140.47,321.266,140.38,222.133
1740861660000,140.38,205.602,140.37,23.966,140.39,53.804,140.36,50.822,140.4,112.531,140.35,112.151,140.41,35.434,140.34,186.975,140.42,108.471,140.33,178.802
1740861720000,140.18,341.416,140.17,80.241,140.19,107.651,140.16,22.48,140.2,96.234,140.15,548.607,140.21,222.427,140.14,221.829,140.22,160.542,140.13,233.401
1740861780000,140.18,163.249,140.17,213.085,140.19,62.441,140.16,31.99,140.2,96.777,140.15,96.81,140.21,239.222,140.14,191.15,140.22,251.117,140.13,176.369
1740861840000,140.2,151.41,140.19,78.061,140.21,103.658,140.18,63.386,140.22,133.346,140.17,90.433,140.23,207.215,140.16,73.951,140.24,354.978,140.15,111.732
1740861900000,140.22,322.979,140.21,112.03,140.23,85.22,140.2,58.443,140.24,76.679,140.19,120.385,140.25,245.629,140.18,167.217,140.26,299.891,140.17,259.504
1740861960000,140.26,73.52,140.25,223.891,140.27,100.698,140.24,51.376,140.28,282.959,140.23,151.171,140.29,61.3,140.22,258.691,140.3,122.966,140.21,149.098
1740862020000,140.36,471.303,140.35,158.594,140.37,242.046,140.34,23.969,140.38,266.428,140.33,44.363,140.39,208.412,140.32,91.006,140.4,202.216,140.31,305.799
1740862080000,140.46,117.988,140.45,364.836,140.47,51.737,140.44,53.459,140.48,114.102,140.43,82.784,140.49,306.389,140.42,78.051,140.5,663.601,140.41,112.586
1740862140000,140.35,378.377,140.34,0.922,140.36,181.29,140.33,20.786,140.37,68.145,140.32,22.537,140.38,129.447,140.31,132.464,140.39,278.24,140.3,226.957
1740862200000,140.21,243.742,140.2,105.313,140.22,52.814,140.19,67.412,140.23,156.39,140.18,93.854,140.24,101.647,140.17,104.958,140.25,170.298,140.16,348.675
1740862260000,140.29,75.095,140.28,448.673,140.3,103.131,140.27,82.487,140.31,303.501,140.26,53.614,140.32,198.661,140.25,117.689,140.33,313.763,140.24,121.571
1740862320000,140.46,132.59,140.45,301.279,140.47,117.332,140.44,32.329,140.48,121.668,140.43,55.364,140.49,383.975,140.42,97.481,140.5,336.441,140.41,109.483
1740862380000,140.5,375.109,140.49,437.136,140.51,24.754,140.48,58.95,140.52,74.295,140.47,189.854,140.53,191.724,140.46,283.621,140.54,204.794,140.45,321.831
1740862440000,140.49,145.913,140.48,434.829,140.5,62.528,140.47,145.083,140.51,172.571,140.46,145.041,140.52,142.46,140.45,240.112,140.53,145.632,140.44,226.182
1740862500000,140.47,313.83,140.46,202.294,140.48,65.699,140.45,175.665,140.49,92.868,140.44,123.607,140.5,82.486,140.43,123.536,140.51,248.675,140.42,170.722
1740862560000,140.56,3074.997,140.55,1351.212,140.57,70.864,140.54,95.845,140.58,107.064,140.53,91.467,140.59,146.413,140.52,86.351,140.6,318.363,140.51,156.174
1740862620000,140.46,564.087,140.45,56.303,140.47,138.37,140.44,39.131,140.48,115.996,140.43,24.922,140.49,44.286,140.42,63.667,140.5,79.67,140.41,139.637
1740862680000,140.45,259.078,140.44,69.225,140.46,189.116,140.43,52.494,140.47,207.136,140.42,91.569,140.48,71.238,140.41,77.651,140.49,160.02,140.4,156.579
1740862740000,140.61,3019.876,140.6,846.628,140.62,84.143,140.59,102.299,140.63,123.905,140.58,126.599,140.64,124.711,140.57,98.928,140.65,217.946,140.56,166.962
1740862800000,140.69,28.569,140.68,223.273,140.7,25.832,140.67,105.025,140.71,151.055,140.66,163.096,140.72,264.244,140.65,125.273,140.73,240.879,140.64,246.388
1740862860000,140.53,237.039,140.52,87.967,140.54,100.563,140.51,65.499,140.55,167.123,140.5,152.311,140.56,332.92,140.49,30.214,140.57,221.7,140.48,129.955
1740862920000,140.54,68.002,140.53,363.385,140.55,35.113,140.52,104.422,140.56,176.437,140.51,51.906,140.57,109.057,140.5,239.814,140.58,177.871,140.49,199.609
1740862980000,140.63,208.981,140.62,309.445,140.64,74.757,140.61,62.427,140.65,120.665,140.6,103.546,140.66,208.016,140.59,221.084,140.67,195.119,140.58,148.242
1740863040000,140.58,390.465,140.57,122.352,140.59,112.899,140.56,44.964,140.6,65.609,140.55,156.261,140.61,81.003,140.54,91.717,140.62,216.222,140.53,138.663
1740863100000,140.53,191.556,140.52,5.271,140.54,256.64,140.51,0.777,140.55,164.756,140.5,75.549,140.56,177.49,140.49,174.499,140.57,64.173,140.48,70.503
1740863160000,140.67,247.179,140.66,125.247,140.68,56.614,140.65,86.308,140.69,109.903,140.64,71.005,140.7,152.073,140.63,55.172,140.71,172.258,140.62,149.517
1740863220000,140.61,125.411,140.6,228.475,140.62,3.313,140.59,100.667,140.63,62.045,140.58,150.074,140.64,104.505,140.57,285.1,140.65,245.964,140.56,291.054
1740863280000,140.42,77.539,140.41,398.917,140.43,23.761,140.4,117.883,140.44,63.308,140.39,92.397,140.45,189.745,140.38,126.183,140.46,443.294,140.37,225.967
1740863340000,140.58,137.058,140.57,133.98,140.59,36.736,140.56,56.764,140.6,81.264,140.55,97.08,140.61,163.852,140.54,85.319,140.62,149.847,140.53,180.278
1740863400000,140.49,391.518,140.48,0.091,140.5,106.018,140.47,79.167,140.51,40.354,140.46,209.021,140.52,56.709,140.45,278.332,140.53,69.143,140.44,191.87
1740863460000,140.59,249.309,140.58,153.555,140.6,54.826,140.57,36.856,140.61,90.284,140.56,90.282,140.62,194.495,140.55,131.568,140.63,243.009,140.54,198.746
1740863520000,140.51,162.225,140.5,97.717,140.52,75.902,140.49,30.053,140.53,64.175,140.48,65.252,140.54,39.228,140.47,147.564,140.55,144.038,140.46,372.129
1740863580000,140.54,68.001,140.53,500.019,140.55,6.663,140.52,146.355,140.56,167.325,140.51,111.169,140.57,122.786,140.5,143.75,140.58,300.385,140.49,165.904
